Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,1,240,50,90,.556,10,23,.435,18,29,.621,12,33,45,31,10,6,12,10,128
DET,0,240,47,89,.528,13,36,.361,11,16,.688,9,29,38,31,8,6,13,23,118
