Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
P.J. Washington,38:36,.826,.833,.500,.250,12.4,21.2,17.2,16.8,1.3,2.6,7.0,16.4,163,106,8.7
Miles Bridges,33:52,.672,.643,.571,.143,0.0,18.1,9.8,11.5,0.0,3.0,6.3,20.7,129,110,0.7
Terry Rozier,32:39,.583,.583,.500,.000,3.7,12.5,8.4,45.9,1.5,3.1,10.0,27.0,129,109,5.4
Devonte' Graham,31:41,.761,.714,.786,.286,3.8,3.2,3.5,37.5,0.0,0.0,11.3,24.7,150,118,6.7
Cody Martin,31:01,.658,.611,.222,.222,3.9,29.6,17.8,19.7,1.6,6.6,9.2,15.5,140,100,5.7
Brad Wanamaker,24:17,.500,.500,.167,.000,0.0,8.4,4.5,5.6,4.1,0.0,7.7,23.6,93,106,-11.6
Bismack Biyombo,21:45,.667,.667,.000,.000,16.6,18.8,17.8,15.5,0.0,4.7,40.0,10.1,123,109,-2.7
Jalen McDaniels,19:05,.250,.250,.375,.000,0.0,5.4,2.9,12.0,5.2,5.4,11.1,20.8,63,102,-10.0
Caleb Martin,1:46,,,,,0.0,57.8,31.2,0.0,0.0,0.0,,0.0,0,97,-5.0
Vernon Carey,1:46,,,,,0.0,0.0,0.0,0.0,0.0,57.8,,0.0,0,86,10.7
Grant Riller,1:46,1.250,1.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,250,119,68.7
Nick Richards,1:46,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,119,-36.8
