Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,1,240,47,93,.505,21,43,.488,10,11,.909,10,36,46,39,7,8,11,21,125
BOS,0,240,34,88,.386,14,41,.341,22,26,.846,11,30,41,18,6,2,13,13,104
