Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,33:33,5,13,.385,3,5,.600,2,8,.250,2,9,11,3,1,1,2,0,15,0
Evan Fournier,30:43,9,13,.692,3,5,.600,4,5,.800,0,0,0,4,3,0,2,2,25,0
Markelle Fultz,28:49,6,15,.400,0,3,.000,3,3,1.000,0,5,5,4,1,1,4,4,15,+3
Aaron Gordon,26:00,8,11,.727,1,4,.250,3,6,.500,3,4,7,0,4,0,2,4,20,+17
Dwayne Bacon,18:59,0,5,.000,0,1,.000,0,0,,0,3,3,3,0,0,0,2,0,0
Terrence Ross,28:33,6,14,.429,3,6,.500,4,4,1.000,0,3,3,1,1,0,3,1,19,+9
Chuma Okeke,22:00,1,3,.333,0,1,.000,1,2,.500,2,3,5,2,1,0,1,0,3,-11
Cole Anthony,19:11,3,5,.600,0,1,.000,0,0,,0,2,2,6,2,0,3,1,6,+3
Michael Carter-Williams,17:45,2,5,.400,0,2,.000,0,0,,3,0,3,0,1,1,0,2,4,+3
Khem Birch,14:27,2,4,.500,0,0,,2,2,1.000,1,1,2,0,1,0,0,3,6,+6
