Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Vučević,33:33,.454,.500,.385,.615,6.1,34.8,18.7,12.3,1.4,2.3,10.8,22.4,93,102,-1.0
Evan Fournier,30:43,.822,.808,.385,.385,0.0,0.0,0.0,22.4,4.5,0.0,11.6,22.7,147,102,12.4
Markelle Fultz,28:49,.460,.400,.200,.200,0.0,22.5,9.9,20.8,1.6,2.6,19.7,28.6,85,103,-8.7
Aaron Gordon,26:00,.733,.773,.364,.545,11.8,20.0,15.4,0.0,7.0,0.0,12.8,24.4,127,93,7.7
Dwayne Bacon,18:59,.000,.000,.200,.000,0.0,20.5,9.0,18.1,0.0,0.0,0.0,10.7,39,109,-12.7
Terrence Ross,28:33,.603,.536,.429,.286,0.0,13.6,6.0,5.3,1.6,0.0,16.0,26.7,103,106,-2.4
Chuma Okeke,22:00,.387,.333,.333,.667,9.3,17.7,13.0,11.0,2.1,0.0,20.5,9.0,98,105,-2.7
Cole Anthony,19:11,.600,.600,.200,.000,0.0,13.5,6.0,43.5,4.8,0.0,37.5,16.9,99,99,2.8
Michael Carter-Williams,17:45,.400,.400,.400,.000,17.3,0.0,9.7,0.0,2.6,4.3,0.0,11.4,111,102,-3.5
Khem Birch,14:27,.615,.500,.000,.500,7.1,9.0,7.9,0.0,3.2,0.0,0.0,13.7,138,103,-3.2
