Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jaylen Brown,32:06,17,20,.850,3,5,.600,3,3,1.000,0,9,9,3,1,0,6,2,40,+36
Marcus Smart,31:55,5,8,.625,3,6,.500,2,2,1.000,0,6,6,4,1,0,3,3,15,+15
Jayson Tatum,27:47,6,14,.429,2,5,.400,0,0,,0,5,5,5,0,0,0,0,14,+14
Tristan Thompson,24:52,6,8,.750,0,0,,2,4,.500,2,4,6,5,0,1,2,2,14,+11
Kemba Walker,24:35,4,7,.571,2,3,.667,2,2,1.000,0,2,2,7,0,0,2,2,12,+16
Grant Williams,19:55,2,4,.500,0,1,.000,0,0,,0,5,5,0,1,0,2,3,4,+12
Payton Pritchard,19:49,5,11,.455,3,6,.500,2,2,1.000,3,4,7,3,0,0,1,1,15,+8
Luke Kornet,17:57,1,4,.250,1,4,.250,0,0,,0,3,3,3,0,4,0,1,3,+17
Romeo Langford,16:38,1,3,.333,0,0,,0,0,,1,2,3,2,0,0,0,1,2,0
Carsen Edwards,7:23,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,1,1,2,-18
Moritz Wagner,5:11,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,3,2,0,-20
Aaron Nesmith,4:26,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-17
Tremont Waters,3:43,0,2,.000,0,0,,0,0,,0,0,0,1,1,0,1,1,0,-17
Semi Ojeleye,3:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-17
