Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Caris LeVert,33:41,.647,.632,.368,.316,3.0,23.0,11.0,18.5,2.9,0.0,4.4,28.5,132,111,9.2
Domantas Sabonis,33:04,.474,.385,.154,.308,9.3,37.5,20.5,15.4,1.5,2.6,16.9,22.8,101,110,-3.1
Malcolm Brogdon,32:00,.571,.571,.357,.000,3.2,9.7,5.8,13.0,0.0,5.5,22.2,23.9,95,114,-3.0
Myles Turner,31:47,.000,.000,.250,.000,3.2,19.5,9.7,3.4,0.0,8.2,0.0,5.3,38,111,-7.5
Justin Holiday,29:56,.568,.545,.636,.273,0.0,0.0,0.0,13.0,4.8,0.0,0.0,17.5,127,109,3.3
T.J. McConnell,21:41,.429,.429,.000,.000,0.0,21.4,8.5,28.9,0.0,4.0,12.5,15.6,103,114,-3.0
Doug McDermott,15:54,.333,.333,.167,.000,6.4,19.5,11.6,0.0,3.0,0.0,0.0,16.0,82,111,-8.6
Edmond Sumner,15:53,1.000,1.000,.667,.000,0.0,0.0,0.0,38.0,0.0,0.0,0.0,24.0,196,119,24.6
Jeremy Lamb,14:48,.470,.429,.429,.143,6.9,0.0,4.2,16.8,0.0,0.0,0.0,21.3,118,119,-1.8
Goga Bitadze,11:16,.643,.643,.286,.000,27.2,27.5,27.3,0.0,0.0,7.7,12.5,30.1,120,110,1.5
