Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,38:41,.482,.474,.211,.211,11.0,33.8,22.3,48.4,0.0,7.9,0.0,24.9,127,111,10.3
Paul George,37:44,.490,.386,.591,.364,5.7,17.3,11.4,20.1,8.5,2.7,16.4,37.5,96,101,8.2
Nicolas Batum,34:51,.678,.375,.500,1.500,6.1,15.7,10.8,0.0,0.0,0.0,0.0,8.8,162,121,-6.8
Serge Ibaka,33:35,.505,.458,.500,.167,3.2,9.7,6.4,5.5,0.0,6.1,7.2,19.2,105,121,-4.4
Patrick Beverley,27:58,.429,.429,.714,.000,3.8,0.0,1.9,0.0,0.0,7.3,0.0,11.6,100,123,-6.7
Lou Williams,24:44,.394,.375,.000,.250,0.0,0.0,0.0,35.7,0.0,0.0,0.0,16.6,109,127,-6.6
Luke Kennard,17:44,1.000,1.000,.667,.000,0.0,12.3,6.1,0.0,0.0,0.0,0.0,7.8,189,123,-0.2
Ivica Zubac,14:25,.676,.625,.000,.250,7.4,7.6,7.5,0.0,0.0,0.0,0.0,28.5,141,125,3.6
Terance Mann,6:44,1.000,1.000,.000,.000,15.8,32.4,24.0,0.0,0.0,0.0,50.0,13.8,98,114,-10.1
Reggie Jackson,3:22,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,27.5,0,128,-38.7
Amir Coffey,0:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-10.6
