Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
D'Angelo Russell,30:42,7,18,.389,5,10,.500,0,0,,1,0,1,5,0,0,2,2,19,+1
Anthony Edwards,30:17,9,15,.600,4,7,.571,1,1,1.000,0,5,5,4,1,1,0,2,23,0
Malik Beasley,28:13,9,17,.529,5,11,.455,0,2,.000,0,3,3,2,1,0,1,2,23,-2
Josh Okogie,23:03,0,6,.000,0,2,.000,5,6,.833,1,3,4,2,1,2,0,2,5,+4
Ed Davis,22:35,0,2,.000,0,0,,0,0,,1,4,5,1,3,3,0,6,0,+16
Jarred Vanderbilt,25:25,3,6,.500,0,0,,1,2,.500,3,5,8,0,1,1,3,3,7,-11
Ricky Rubio,20:27,2,4,.500,0,0,,4,4,1.000,0,3,3,8,1,0,1,1,8,+2
Jaden McDaniels,20:02,1,3,.333,1,2,.500,0,0,,0,3,3,1,1,3,0,4,3,+5
Jake Layman,19:47,4,7,.571,0,2,.000,0,0,,1,1,2,0,0,1,0,0,8,+7
Jaylen Nowell,19:29,6,13,.462,1,6,.167,0,0,,0,0,0,1,1,0,1,3,13,+3
