Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,1,240,41,91,.451,16,40,.400,11,15,.733,7,27,34,24,10,11,8,25,109
CLE,0,240,41,84,.488,4,16,.250,18,23,.783,10,45,55,20,3,3,19,14,104
