Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Andrew Wiggins,33:16,.657,.632,.368,.368,3.4,24.0,12.9,17.6,0.0,5.7,8.3,33.9,117,129,6.3
Jordan Poole,32:25,.609,.591,.545,.273,0.0,0.0,0.0,18.7,0.0,0.0,19.6,22.1,99,137,-6.7
Kelly Oubre,28:12,.435,.423,.385,.538,8.1,18.9,13.1,11.2,3.6,3.3,0.0,26.7,98,124,-3.1
Draymond Green,27:14,,,,,4.2,4.9,4.5,40.7,0.0,0.0,100.0,6.9,96,136,-8.3
James Wiseman,26:32,.610,.538,.077,.308,0.0,25.1,11.6,0.0,1.9,0.0,6.3,27.8,109,129,-6.1
Nico Mannion,25:11,.506,.444,.556,.222,0.0,15.9,7.3,28.6,4.0,0.0,9.2,20.2,107,126,0.1
Kevon Looney,19:17,.667,.667,.000,.000,0.0,6.9,3.2,29.3,0.0,0.0,0.0,7.3,160,136,-1.4
Kent Bazemore,11:54,.333,.333,.333,.000,9.6,22.4,15.5,0.0,0.0,0.0,25.0,15.8,65,134,-16.4
Mychal Mulder,9:32,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,9.9,0.0,4.9,300,130,7.1
Juan Toscano-Anderson,9:30,1.000,1.000,.000,.000,0.0,28.1,13.0,14.9,5.3,0.0,0.0,4.9,210,120,2.6
Eric Paschall,8:38,.820,.875,.250,.500,0.0,15.4,7.1,0.0,0.0,0.0,0.0,26.5,146,135,8.5
Damion Lee,8:19,.615,.500,.500,.500,0.0,48.1,22.2,17.4,6.0,0.0,0.0,13.7,137,116,5.2
