Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,240,.597,.570,.354,.329,11.9,77.8,42.3,74.4,7.3,7.8,11.7,100.0,113.2,129.9
ATL,240,.656,.625,.393,.286,22.2,88.1,57.7,67.4,6.3,9.8,9.6,100.0,129.9,113.2
