Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Terry Rozier,39:12,.308,.283,.391,.130,4.9,11.7,8.0,10.3,2.4,2.5,0.0,25.3,78,98,-7.7
P.J. Washington,29:38,.433,.433,.267,.000,3.2,3.9,3.5,9.7,3.2,3.3,16.7,24.8,78,97,-5.8
Devonte' Graham,25:08,.349,.233,.533,.333,3.8,9.1,6.2,30.7,9.4,0.0,10.4,31.1,85,84,2.0
Gordon Hayward,19:10,.611,.563,.250,.750,0.0,47.7,21.8,45.6,0.0,0.0,8.6,24.8,128,97,10.8
Bismack Biyombo,13:39,.750,.750,.000,.000,14.1,25.1,19.1,10.8,3.4,0.0,0.0,11.9,163,94,7.3
Miles Bridges,31:21,.810,.833,.583,.417,3.1,32.8,16.6,5.0,3.0,3.1,6.6,19.8,145,92,13.6
Brad Wanamaker,29:59,.697,.625,.125,.375,6.4,3.8,5.2,18.3,4.7,0.0,24.4,16.7,117,95,-1.0
Cody Zeller,27:50,.924,1.000,.000,.714,6.9,8.2,7.5,5.6,1.7,0.0,0.0,13.5,188,101,5.7
Cody Martin,19:00,.000,.000,.000,2.000,0.0,12.0,5.5,17.6,0.0,0.0,0.0,4.0,67,104,-4.1
Vernon Carey,1:41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,102,-18.8
Jalen McDaniels,1:41,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,96,108,-4.7
Caleb Martin,1:41,,,,,0.0,67.9,31.0,0.0,0.0,0.0,,0.0,0,93,-4.6
