Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyrie Irving,39:04,12,25,.480,3,8,.375,4,4,1.000,2,4,6,12,1,0,2,4,31,+16
Joe Harris,37:03,10,17,.588,7,12,.583,1,1,1.000,1,5,6,0,0,0,0,4,28,+16
Bruce Brown,29:00,2,6,.333,0,0,,6,6,1.000,1,5,6,2,1,0,2,2,10,+4
James Harden,26:45,5,10,.500,0,3,.000,7,7,1.000,1,7,8,6,0,0,3,2,17,-10
DeAndre Jordan,11:48,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,2,-16
Blake Griffin,21:41,4,5,.800,2,3,.667,1,1,1.000,1,5,6,4,2,1,1,1,11,+23
Jeff Green,21:15,3,8,.375,0,1,.000,0,0,,0,2,2,0,1,1,0,1,6,+5
Tyler Johnson,20:56,0,5,.000,0,4,.000,0,0,,1,0,1,0,0,0,2,2,0,-1
Nicolas Claxton,20:47,6,7,.857,0,0,,0,0,,4,4,8,1,1,1,0,2,12,+19
Timothé Luwawu-Cabarrot,11:41,1,6,.167,1,5,.200,0,0,,1,0,1,0,0,0,1,1,3,+4
