Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BRK,1,240,44,90,.489,13,36,.361,19,19,1.000,12,33,45,25,6,3,11,21,120
HOU,0,240,39,78,.500,13,40,.325,17,24,.708,6,25,31,22,5,8,13,21,108
