Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Russell Westbrook,40:23,.616,.600,.100,.400,0.0,34.0,16.2,61.7,3.3,2.3,7.8,24.9,136,116,15.3
Bradley Beal,38:43,.696,.646,.250,.583,0.0,11.8,5.6,12.5,1.1,0.0,6.2,32.7,135,127,7.9
Raul Neto,23:22,.509,.417,.333,.333,4.5,4.9,4.7,4.8,3.8,0.0,0.0,11.6,122,122,-2.3
Anthony Gill,18:15,.550,.550,.200,.000,0.0,6.3,3.0,0.0,0.0,0.0,0.0,21.6,110,130,-7.0
Alex Len,16:32,.250,.250,.000,.000,6.3,20.7,13.2,0.0,0.0,0.0,0.0,9.5,74,128,-11.9
Dāvis Bertāns,27:30,.553,.500,.600,.400,0.0,0.0,0.0,4.4,0.0,0.0,0.0,16.8,119,132,-4.1
Ish Smith,22:06,.145,.000,.167,.333,0.0,10.3,4.9,4.6,0.0,0.0,0.0,12.3,44,130,-15.9
Robin Lopez,17:26,.667,.667,.000,.000,18.0,19.7,18.8,0.0,0.0,15.9,25.0,18.1,110,117,-1.8
Daniel Gafford,14:02,.661,.667,.000,1.167,44.6,32.6,38.9,20.5,0.0,6.6,0.0,25.5,159,121,12.6
Garrison Mathews,12:25,.862,.750,1.000,3.000,0.0,9.2,4.4,9.0,0.0,0.0,0.0,14.7,186,130,5.7
Isaac Bonga,6:18,.000,.000,1.000,.000,0.0,0.0,0.0,16.2,0.0,14.7,50.0,12.5,27,121,-14.5
Chandler Hutchison,2:58,.000,.000,.000,.000,0.0,38.5,18.4,0.0,0.0,0.0,0.0,13.3,0,124,-18.1
