Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,0,240,47,96,.490,8,22,.364,32,43,.744,11,32,43,27,6,6,7,23,134
MIL,1,240,48,89,.539,18,37,.486,21,28,.750,10,35,45,30,4,6,19,31,135
