Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jaylen Brown,35:57,8,15,.533,2,7,.286,2,3,.667,2,6,8,3,0,2,0,3,20,+16
Marcus Smart,34:00,4,11,.364,2,6,.333,4,5,.800,1,3,4,5,0,0,0,4,14,-5
Jayson Tatum,33:25,9,23,.391,2,7,.286,8,8,1.000,1,9,10,2,1,0,2,2,28,+3
Kemba Walker,33:10,6,15,.400,0,7,.000,2,2,1.000,0,5,5,6,1,1,1,1,14,-2
Robert Williams,26:38,5,6,.833,0,0,,0,0,,3,5,8,1,1,2,2,3,10,+17
Grant Williams,19:43,1,3,.333,0,1,.000,0,0,,0,2,2,1,0,1,2,1,2,+23
Tristan Thompson,18:31,4,6,.667,0,0,,1,2,.500,1,3,4,0,1,1,1,3,9,+1
Romeo Langford,15:45,1,3,.333,0,1,.000,3,3,1.000,1,4,5,0,0,0,0,0,5,+18
Payton Pritchard,9:41,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,1,0,0,+6
Semi Ojeleye,8:31,0,3,.000,0,3,.000,0,0,,1,2,3,1,0,0,0,1,0,+4
Aaron Nesmith,1:33,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+3
Moritz Wagner,1:33,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+3
Carsen Edwards,1:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
