Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,1,240,47,84,.560,15,32,.469,18,23,.783,7,37,44,29,6,9,18,17,127
IND,0,240,47,97,.485,13,39,.333,15,18,.833,10,27,37,26,14,3,12,21,122
