Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Aaron Fox,40:26,.561,.524,.190,.333,3.6,6.2,5.0,31.7,1.3,0.0,14.2,32.9,112,134,-3.9
Harrison Barnes,39:58,.742,.722,.667,.111,0.0,6.3,3.4,9.7,1.3,0.0,9.6,12.4,137,134,1.2
Buddy Hield,33:23,.789,.808,.769,.385,0.0,15.1,8.1,9.1,1.5,0.0,11.6,24.4,134,131,5.5
Maurice Harkless,26:56,.500,.500,1.000,.000,0.0,14.1,7.5,8.6,1.9,7.4,0.0,5.3,124,126,1.5
Damian Jones,5:00,.000,.000,.000,.000,0.0,25.3,13.5,0.0,0.0,0.0,0.0,9.5,0,133,-14.8
Delon Wright,27:55,.735,.700,.300,.200,0.0,18.1,9.7,21.0,1.8,0.0,8.4,20.2,142,130,5.8
Hassan Whiteside,23:57,.619,.625,.000,.250,18.2,36.9,28.2,12.2,0.0,4.2,18.4,21.5,119,127,-2.3
Tyrese Haliburton,23:56,.857,.857,.429,.000,0.0,5.3,2.8,6.1,4.3,0.0,30.0,19.8,108,127,-1.5
Terence Davis,9:58,.500,.500,.333,.000,0.0,38.0,20.3,0.0,0.0,0.0,25.0,19.0,69,130,-13.5
Chimezie Metu,8:31,.515,.333,.000,.667,0.0,14.8,7.9,0.0,0.0,11.7,20.5,27.1,84,127,-12.1
