Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
DeMar DeRozan,32:17,.799,.667,.000,.889,3.9,16.9,10.9,41.9,3.1,0.0,24.2,22.5,146,104,10.7
Dejounte Murray,31:32,.500,.500,.333,.000,0.0,31.1,16.7,40.0,0.0,2.8,10.0,14.0,137,105,3.4
Lonnie Walker,27:35,.357,.357,.714,.000,0.0,19.8,10.6,7.8,0.0,0.0,22.2,14.4,72,110,-13.5
Keldon Johnson,24:32,.644,.583,.667,.667,0.0,17.8,9.5,4.6,0.0,0.0,20.5,17.5,107,111,-7.2
LaMarcus Aldridge,24:15,.615,.588,.059,.118,0.0,9.0,4.8,7.0,2.0,3.6,5.3,34.3,120,105,0.8
Devin Vassell,26:22,.429,.429,.714,.000,9.6,20.7,15.5,16.4,3.7,3.3,0.0,11.7,134,99,4.8
Patty Mills,23:59,.955,.955,.636,.000,0.0,4.5,2.4,6.3,0.0,0.0,0.0,20.2,182,114,11.8
Rudy Gay,23:30,.618,.618,.471,.000,16.1,18.6,17.4,6.5,2.1,0.0,0.0,31.8,136,106,6.9
Jakob Poeltl,21:32,.698,.714,.000,.286,35.2,5.1,19.0,6.0,0.0,12.2,20.2,20.2,133,104,-0.6
Tre Jones,2:13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-9.0
Trey Lyles,2:13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-6.3
