Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bradley Beal,33:09,.766,.667,.500,.611,0.0,17.2,9.7,39.1,2.8,0.0,20.8,36.4,120,85,15.3
Russell Westbrook,29:04,.320,.316,.105,.158,7.3,19.6,14.3,78.7,1.6,0.0,12.9,33.5,81,87,-0.5
Moritz Wagner,22:20,.628,.571,.143,.571,0.0,14.6,8.3,17.6,4.2,3.9,10.2,18.3,117,81,6.4
Rui Hachimura,22:18,.670,.556,.222,.556,4.8,10.9,8.3,9.7,2.1,0.0,8.2,22.9,128,89,5.2
Garrison Mathews,19:34,.000,.000,1.000,.000,0.0,12.5,7.1,0.0,4.7,0.0,0.0,4.3,0,83,-5.4
Deni Avdija,27:59,.372,.278,.556,.444,3.8,26.2,16.5,0.0,0.0,0.0,15.7,19.1,70,87,-10.5
Robin Lopez,25:32,.644,.500,.167,.667,12.5,3.2,7.2,20.6,0.0,3.4,20.5,16.0,122,96,2.5
Raul Neto,24:28,.515,.333,.333,.667,4.4,6.7,5.7,6.3,1.9,0.0,0.0,6.6,127,92,-1.9
Dāvis Bertāns,24:20,.481,.429,.857,.429,4.4,23.4,15.2,6.8,0.0,3.6,0.0,14.3,108,86,0.5
Troy Brown,5:18,.000,.000,.500,.000,0.0,30.7,17.4,0.0,0.0,0.0,33.3,23.7,0,84,-28.2
Isaac Bonga,5:18,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0,95,-21.8
Jerome Robinson,0:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,99,-5.9
