Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Durant,34:59,.636,.545,.273,.409,3.0,28.6,16.1,31.7,1.3,2.6,13.4,34.8,127,126,5.5
Kyrie Irving,34:00,.448,.426,.407,.074,0.0,5.9,3.0,21.2,2.7,0.0,3.5,34.5,101,133,-7.7
Joe Harris,30:34,.968,1.000,.727,.182,0.0,6.5,3.3,7.6,0.0,3.0,0.0,15.8,186,137,8.3
Timothé Luwawu-Cabarrot,26:25,.300,.300,.800,.000,0.0,3.8,1.9,7.0,0.0,0.0,0.0,7.7,86,140,-9.0
DeAndre Jordan,15:13,.868,1.000,.000,1.000,0.0,6.6,3.4,0.0,3.0,6.0,0.0,7.7,171,129,-1.8
Jarrett Allen,24:26,.815,.857,.000,.714,21.4,32.7,27.2,4.7,0.0,0.0,17.9,18.6,149,128,-0.9
Caris LeVert,24:13,.385,.385,.462,.000,8.6,8.3,8.4,34.4,0.0,0.0,7.1,23.5,111,138,-5.1
Taurean Prince,18:33,1.200,1.200,.400,.000,0.0,16.2,8.3,6.3,2.4,0.0,0.0,11.0,240,129,12.2
Landry Shamet,17:26,1.190,1.200,.400,.400,6.0,0.0,2.9,0.0,2.6,0.0,0.0,13.7,241,135,12.6
Jeff Green,14:11,.727,.833,.667,.333,0.0,14.1,7.2,7.2,0.0,0.0,0.0,9.9,146,136,-3.1
