Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,36:01,5,13,.385,1,3,.333,6,6,1.000,0,6,6,9,2,0,2,3,17,+23
Jaylen Brown,32:14,3,14,.214,0,4,.000,6,6,1.000,1,4,5,10,2,1,5,4,12,+18
Semi Ojeleye,30:14,8,12,.667,6,8,.750,2,2,1.000,1,5,6,0,0,0,1,2,24,+20
Kemba Walker,29:45,5,12,.417,5,8,.625,6,6,1.000,0,5,5,3,1,0,5,2,21,+21
Daniel Theis,27:10,4,7,.571,0,2,.000,0,2,.000,2,3,5,3,2,4,1,4,8,+28
Payton Pritchard,29:06,6,10,.600,6,8,.750,2,2,1.000,2,3,5,1,0,0,2,2,20,-11
Tristan Thompson,18:45,2,6,.333,0,0,,0,2,.000,5,6,11,1,0,0,0,1,4,-10
Grant Williams,17:12,2,4,.500,0,2,.000,0,0,,1,1,2,1,0,1,1,2,4,-4
Javonte Green,8:16,1,3,.333,1,2,.500,0,0,,0,1,1,0,1,0,0,0,3,-4
Carsen Edwards,5:44,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3,-3
Tacko Fall,2:05,2,3,.667,0,0,,0,2,.000,2,0,2,0,0,0,0,1,4,-4
Aaron Nesmith,2:05,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-4
Tremont Waters,1:23,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,0
