Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kelly Oubre,35:38,8,16,.500,1,6,.167,2,4,.500,0,4,4,1,1,0,0,2,19,-1
Draymond Green,32:27,7,8,.875,1,2,.500,1,1,1.000,1,11,12,10,0,1,4,4,16,+17
Stephen Curry,30:05,7,18,.389,2,11,.182,2,2,1.000,0,5,5,8,1,0,2,3,18,+10
Andrew Wiggins,27:51,6,14,.429,3,6,.500,2,2,1.000,0,5,5,1,1,0,0,3,17,+8
Kevon Looney,23:03,3,3,1.000,1,1,1.000,0,0,,2,4,6,2,0,2,1,4,7,-7
Jordan Poole,24:14,8,16,.500,6,11,.545,1,1,1.000,0,1,1,2,2,0,0,3,23,+19
Damion Lee,20:19,1,4,.250,1,3,.333,0,0,,0,4,4,2,0,1,0,0,3,+2
Nico Mannion,17:55,1,4,.250,1,1,1.000,2,2,1.000,1,2,3,4,1,0,0,1,5,+4
Kent Bazemore,14:40,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,0,2,2,0,+15
Juan Toscano-Anderson,13:48,0,4,.000,0,3,.000,0,0,,2,5,7,1,1,0,3,4,0,+3
