Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kelly Oubre,35:38,.535,.531,.375,.250,0.0,10.8,5.6,4.5,1.3,0.0,0.0,22.3,103,95,-2.0
Draymond Green,32:27,.948,.938,.250,.125,3.2,32.5,18.5,48.3,0.0,2.8,32.2,17.2,140,90,9.1
Stephen Curry,30:05,.477,.444,.611,.111,0.0,16.0,8.3,42.8,1.6,0.0,9.6,31.1,100,93,0.9
Andrew Wiggins,27:51,.571,.536,.429,.143,0.0,17.2,9.0,5.6,1.7,0.0,0.0,23.9,109,92,2.1
Kevon Looney,23:03,1.167,1.167,.333,.000,9.1,16.7,13.0,12.0,0.0,7.9,25.0,7.8,172,89,5.1
Jordan Poole,24:14,.700,.688,.688,.063,0.0,4.0,2.1,15.7,3.9,0.0,0.0,30.4,127,90,15.6
Damion Lee,20:19,.375,.375,.750,.000,0.0,18.9,9.8,12.2,0.0,4.5,0.0,8.8,94,93,-0.7
Nico Mannion,17:55,.512,.375,.250,.500,5.8,10.7,8.4,28.0,2.6,0.0,0.0,12.2,139,92,4.6
Kent Bazemore,14:40,.000,.000,.333,.000,0.0,6.5,3.4,8.0,0.0,0.0,40.0,15.3,13,97,-20.9
Juan Toscano-Anderson,13:48,.000,.000,.750,.000,15.1,34.8,25.4,8.5,3.4,0.0,42.9,22.7,31,82,-22.9
