Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,42:00,8,22,.364,4,11,.364,5,6,.833,1,6,7,15,1,1,3,2,25,+7
John Collins,38:20,13,18,.722,1,3,.333,6,6,1.000,3,5,8,1,1,1,1,2,33,+11
Kevin Huerter,34:48,9,15,.600,4,7,.571,1,2,.500,0,8,8,3,1,0,0,2,23,+1
Cam Reddish,26:34,2,7,.286,0,4,.000,3,4,.750,1,0,1,3,2,0,0,4,7,0
Clint Capela,21:04,2,3,.667,0,0,,2,4,.500,2,5,7,0,1,1,4,5,6,+1
Danilo Gallinari,30:07,2,12,.167,1,7,.143,6,6,1.000,0,3,3,3,0,0,0,1,11,-2
Tony Snell,27:49,2,4,.500,2,2,1.000,0,0,,1,5,6,2,0,0,0,0,6,+4
Solomon Hill,9:38,2,4,.500,2,4,.500,0,0,,0,1,1,0,0,1,0,2,6,-11
Onyeka Okongwu,5:55,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,1,2,0,-13
Brandon Goodwin,3:35,0,2,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,-3
Skylar Mays,0:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
