Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,42:00,.507,.455,.500,.273,2.7,18.5,10.1,55.6,1.2,2.3,10.9,28.9,117,122,5.1
John Collins,38:20,.799,.750,.167,.333,8.9,16.9,12.7,5.3,1.3,2.6,4.6,24.8,156,122,9.6
Kevin Huerter,34:48,.724,.733,.467,.133,0.0,29.8,14.0,15.0,1.4,0.0,0.0,20.0,144,123,7.5
Cam Reddish,26:34,.400,.286,.571,.571,4.3,0.0,2.3,14.9,3.7,0.0,0.0,14.5,108,120,-4.0
Clint Capela,21:04,.630,.667,.000,1.333,10.8,30.8,20.2,0.0,2.4,4.7,45.7,18.3,75,116,-12.3
Danilo Gallinari,30:07,.376,.208,.583,.500,0.0,12.9,6.1,13.0,0.0,0.0,0.0,21.3,95,128,-8.6
Tony Snell,27:49,.750,.750,.500,.000,4.1,23.3,13.1,9.4,0.0,0.0,0.0,6.3,162,127,0.7
Solomon Hill,9:38,.750,.750,1.000,.000,0.0,13.5,6.3,0.0,0.0,10.2,0.0,18.2,135,118,7.0
Onyeka Okongwu,5:55,.000,.000,.000,.000,19.3,0.0,10.3,0.0,0.0,0.0,50.0,14.8,39,129,-27.7
Brandon Goodwin,3:35,.000,.000,.500,.000,0.0,0.0,0.0,0.0,13.8,0.0,0.0,24.5,0,97,-14.3
Skylar Mays,0:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129,-7.4
