Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,0,240,38,89,.427,10,37,.270,11,17,.647,12,30,42,25,7,5,15,14,97
DET,1,240,44,83,.530,11,28,.393,12,14,.857,5,34,39,24,9,6,11,18,111
