Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,34:45,9,12,.750,0,0,,3,6,.500,1,5,6,7,4,2,3,2,21,+4
Tobias Harris,30:30,10,19,.526,2,5,.400,5,5,1.000,1,7,8,0,0,1,3,4,27,+10
Seth Curry,24:51,3,9,.333,1,4,.250,2,2,1.000,0,0,0,1,1,0,1,0,9,-13
Danny Green,21:57,3,8,.375,0,4,.000,0,0,,2,3,5,2,0,1,1,1,6,-6
Tony Bradley,17:02,1,2,.500,0,0,,0,0,,1,3,4,2,0,0,0,3,2,-16
Matisse Thybulle,25:27,3,7,.429,1,4,.250,1,1,1.000,1,0,1,1,4,2,0,2,8,+14
Dwight Howard,25:16,3,6,.500,0,0,,5,12,.417,7,8,15,0,0,2,2,3,11,+23
Furkan Korkmaz,22:57,6,12,.500,3,5,.600,2,2,1.000,0,3,3,2,0,0,1,3,17,+26
Shake Milton,19:01,4,9,.444,0,1,.000,1,1,1.000,1,0,1,2,0,0,1,3,9,-1
Tyrese Maxey,18:14,3,8,.375,1,3,.333,2,2,1.000,0,1,1,3,0,0,0,0,9,+4
