Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bojan Bogdanović,23:30,5,10,.500,4,6,.667,3,4,.750,0,4,4,2,1,1,1,2,17,+24
Joe Ingles,21:07,6,9,.667,5,7,.714,0,0,,0,6,6,2,2,0,2,3,17,+35
Donovan Mitchell,20:49,8,11,.727,6,7,.857,0,0,,0,2,2,4,3,0,0,2,22,+27
Rudy Gobert,20:00,4,6,.667,0,0,,3,5,.600,2,4,6,1,0,4,1,2,11,+30
Royce O'Neale,19:42,1,5,.200,1,5,.200,0,0,,1,4,5,4,0,0,1,1,3,+25
Miye Oni,25:55,2,5,.400,1,4,.250,0,0,,1,3,4,0,0,0,3,1,5,+18
Jordan Clarkson,20:46,6,10,.600,3,6,.500,0,0,,0,2,2,9,1,0,0,2,15,+26
Trent Forrest,20:03,4,6,.667,0,1,.000,0,0,,0,1,1,6,2,0,0,2,8,0
Georges Niang,15:49,4,7,.571,2,5,.400,0,0,,0,4,4,1,0,0,2,1,10,+5
Matt Thomas,14:02,3,7,.429,1,5,.200,0,0,,0,1,1,3,0,0,1,2,7,+6
Ersan İlyasova,13:14,2,6,.333,2,5,.400,3,3,1.000,2,3,5,1,1,0,0,3,9,+12
Derrick Favors,13:03,4,5,.800,0,0,,0,0,,1,5,6,0,0,1,0,2,8,+11
Jarrell Brantley,12:00,2,5,.400,1,4,.250,0,0,,0,4,4,1,0,0,0,2,5,+11
