Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dennis Schröder,25:04,3,9,.333,0,3,.000,6,7,.857,0,3,3,6,1,0,4,3,12,+32
LeBron James,24:24,7,12,.583,3,5,.600,2,4,.500,2,4,6,4,2,2,2,2,19,+18
Markieff Morris,24:14,4,8,.500,2,4,.500,3,4,.750,1,7,8,4,0,0,0,1,13,+18
Kentavious Caldwell-Pope,22:49,1,5,.200,1,3,.333,6,8,.750,1,4,5,2,2,0,2,3,9,+13
Marc Gasol,16:28,3,4,.750,2,3,.667,1,1,1.000,0,4,4,2,0,1,0,1,9,+9
Alex Caruso,20:47,5,8,.625,1,2,.500,2,5,.400,1,3,4,4,1,0,1,2,13,+16
Kyle Kuzma,20:00,4,7,.571,2,4,.500,2,2,1.000,3,8,11,0,1,0,3,2,12,+15
Talen Horton-Tucker,16:26,5,12,.417,0,2,.000,1,1,1.000,0,1,1,0,3,1,1,1,11,-2
Wesley Matthews,12:43,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,+11
Alfonzo McKinnie,12:00,0,4,.000,0,3,.000,1,2,.500,0,0,0,0,0,0,0,1,1,-4
Jared Dudley,12:00,0,2,.000,0,1,.000,0,0,,1,3,4,0,0,0,1,0,0,-4
Montrezl Harrell,11:21,3,7,.429,0,0,,0,0,,1,2,3,0,2,0,0,1,6,+18
Damian Jones,8:23,3,3,1.000,0,0,,2,2,1.000,1,2,3,0,0,2,0,2,8,-2
Devontae Cacok,6:59,1,1,1.000,0,0,,0,2,.000,1,3,4,0,1,0,2,0,2,-4
Kostas Antetokounmpo,6:22,1,1,1.000,0,0,,0,0,,2,1,3,0,1,0,2,2,2,-4
