Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,1,240,40,85,.471,11,31,.355,26,38,.684,14,46,60,22,14,6,19,21,117
GSW,0,240,35,86,.407,8,34,.235,13,19,.684,3,32,35,26,10,4,20,25,91
