Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,36:29,14,24,.583,4,9,.444,2,2,1.000,1,8,9,8,0,0,0,1,34,+14
Nicolas Batum,35:48,3,7,.429,1,5,.200,0,0,,0,3,3,2,1,0,0,1,7,+12
Paul George,33:01,4,13,.308,2,8,.250,1,2,.500,0,5,5,4,1,0,4,0,11,+5
Serge Ibaka,22:22,7,8,.875,2,2,1.000,1,2,.500,2,4,6,1,0,0,1,2,17,+11
Patrick Beverley,13:03,2,7,.286,1,5,.200,2,2,1.000,1,3,4,3,2,0,0,1,7,+8
Luke Kennard,24:24,1,5,.200,1,4,.250,0,0,,1,2,3,4,0,0,1,1,3,+6
Ivica Zubac,24:02,5,6,.833,0,0,,0,0,,2,9,11,1,0,2,1,2,10,-3
Reggie Jackson,19:43,4,8,.500,2,4,.500,4,6,.667,0,0,0,1,0,0,1,1,14,-6
Lou Williams,14:14,1,9,.111,1,4,.250,2,2,1.000,0,1,1,1,0,0,1,1,5,-2
Patrick Patterson,12:12,0,4,.000,0,4,.000,0,0,,0,0,0,0,0,0,1,0,0,-4
Terance Mann,4:25,0,1,.000,0,1,.000,0,0,,1,2,3,1,0,0,0,0,0,-1
Amir Coffey,0:17,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
