Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,36:29,.683,.667,.375,.083,2.8,21.1,12.2,46.6,0.0,0.0,0.0,30.0,144,103,17.6
Nicolas Batum,35:48,.500,.500,.714,.000,0.0,8.0,4.1,7.3,1.4,0.0,0.0,8.6,109,104,-2.4
Paul George,33:01,.396,.385,.615,.154,0.0,14.5,7.5,16.5,1.5,0.0,22.4,23.8,71,102,-7.3
Serge Ibaka,22:22,.957,1.000,.250,.250,9.1,17.2,13.3,8.3,0.0,0.0,10.1,19.4,162,104,12.1
Patrick Beverley,13:03,.444,.357,.714,.286,7.8,22.1,15.2,32.8,7.5,0.0,0.0,26.6,114,86,13.4
Luke Kennard,24:24,.300,.300,.800,.000,4.2,7.9,6.1,20.2,0.0,0.0,16.7,10.8,88,107,-4.1
Ivica Zubac,24:02,.833,.833,.000,.000,8.5,36.0,22.6,6.4,0.0,6.7,14.3,12.8,144,93,6.0
Reggie Jackson,19:43,.658,.625,.500,.750,0.0,0.0,0.0,7.8,0.0,0.0,8.6,26.0,120,109,2.0
Lou Williams,14:14,.253,.167,.444,.222,0.0,6.7,3.5,9.0,0.0,0.0,9.2,33.6,55,107,-20.2
Patrick Patterson,12:12,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,0,110,-23.1
Terance Mann,4:25,.000,.000,1.000,.000,23.1,43.5,33.6,26.5,0.0,0.0,0.0,10.0,97,96,2.0
Amir Coffey,0:17,,,,,0.0,100.0,100.0,0.0,0.0,0.0,,0.0,0,4,16.7
