Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,1,240,42,88,.477,11,34,.324,15,20,.750,7,33,40,30,3,1,12,19,110
NYK,0,240,37,87,.425,6,29,.207,22,26,.846,11,34,45,21,6,6,11,19,102
