Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Coby White,37:28,5,12,.417,1,4,.250,2,2,1.000,0,4,4,6,0,0,4,0,13,+13
Lauri Markkanen,33:36,11,18,.611,6,12,.500,2,2,1.000,0,5,5,2,1,0,4,1,30,+16
Zach LaVine,32:11,8,16,.500,3,6,.500,2,2,1.000,0,5,5,3,1,0,1,4,21,-1
Patrick Williams,28:01,3,8,.375,0,3,.000,4,6,.667,0,1,1,2,0,0,0,1,10,-1
Daniel Gafford,21:49,6,8,.750,0,0,,0,1,.000,5,4,9,0,0,0,0,4,12,+1
Thaddeus Young,30:38,6,10,.600,1,1,1.000,0,1,.000,0,8,8,8,1,1,1,5,13,+6
Garrett Temple,24:38,2,8,.250,0,5,.000,2,2,1.000,1,0,1,4,0,0,0,2,6,+14
Otto Porter,18:09,0,5,.000,0,1,.000,3,4,.750,1,4,5,1,0,0,0,1,3,+2
Tomáš Satoranský,10:06,0,1,.000,0,1,.000,0,0,,0,2,2,4,0,0,2,1,0,-6
Denzel Valentine,3:09,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-2
Chandler Hutchison,0:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
