Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Coby White,37:28,.505,.458,.333,.167,0.0,11.6,6.0,21.6,0.0,0.0,23.7,19.9,89,109,-4.1
Lauri Markkanen,33:36,.794,.778,.667,.111,0.0,16.2,8.4,10.9,1.5,0.0,17.5,30.0,116,104,12.1
Zach LaVine,32:11,.622,.594,.375,.125,0.0,16.9,8.8,14.9,1.5,0.0,5.6,24.5,117,103,4.8
Patrick Williams,28:01,.470,.375,.375,.750,0.0,3.9,2.0,9.3,0.0,0.0,0.0,16.8,106,111,-3.3
Daniel Gafford,21:49,.711,.750,.000,.125,26.8,20.0,23.3,0.0,0.0,0.0,0.0,17.1,152,106,2.4
Thaddeus Young,30:38,.623,.650,.100,.100,0.0,28.5,14.7,38.5,1.6,2.7,8.7,16.5,129,98,9.6
Garrett Temple,24:38,.338,.250,.625,.250,4.8,0.0,2.3,20.5,0.0,0.0,0.0,15.9,98,112,-5.1
Otto Porter,18:09,.222,.000,.200,.800,6.5,24.0,15.6,6.3,0.0,0.0,0.0,16.4,68,105,-10.0
Tomáš Satoranský,10:06,.000,.000,1.000,.000,0.0,21.6,11.2,45.3,0.0,0.0,66.7,13.1,61,105,-10.1
Denzel Valentine,3:09,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,93,112,-4.9
Chandler Hutchison,0:14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-4.0
