Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Duncan Robinson,33:08,4,11,.364,4,10,.400,0,0,,0,4,4,3,1,0,2,2,12,+21
Tyler Herro,29:05,3,9,.333,1,5,.200,0,0,,0,9,9,8,1,0,2,2,7,+17
Bam Adebayo,28:24,9,10,.900,0,0,,2,3,.667,1,7,8,4,0,0,1,2,20,+25
Kelly Olynyk,27:30,7,9,.778,5,7,.714,0,0,,0,8,8,1,0,0,2,2,19,+18
Jimmy Butler,25:42,6,12,.500,0,2,.000,6,6,1.000,0,3,3,6,1,0,0,1,18,+17
Goran Dragić,22:00,3,7,.429,1,2,.500,0,0,,0,0,0,7,0,0,2,1,7,+20
Precious Achiuwa,19:36,2,5,.400,0,0,,2,5,.400,2,5,7,0,1,0,1,3,6,+3
Avery Bradley,17:17,3,4,.750,2,2,1.000,0,0,,0,1,1,1,1,0,0,2,8,+13
Andre Iguodala,14:31,3,5,.600,3,4,.750,0,0,,0,0,0,1,1,0,0,1,9,+11
Kendrick Nunn,5:59,4,6,.667,0,2,.000,0,0,,0,0,0,2,0,0,0,1,8,-1
KZ Okpala,5:59,1,2,.500,0,0,,0,2,.000,0,2,2,0,1,0,1,1,2,-1
Maurice Harkless,5:48,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,1,0,-1
Chris Silva,5:01,1,1,1.000,0,0,,0,0,,1,4,5,1,0,0,3,1,2,-2
