Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Danilo Gallinari,39:19,8,18,.444,5,10,.500,2,2,1.000,0,9,9,6,2,1,0,3,23,+7
Trae Young,34:48,9,19,.474,4,7,.571,10,11,.909,0,4,4,8,2,0,2,3,32,+8
Tony Snell,34:18,4,5,.800,3,4,.750,0,0,,0,3,3,3,0,1,1,3,11,+5
Kevin Huerter,32:21,5,11,.455,3,7,.429,0,0,,3,3,6,3,2,1,1,3,13,+7
John Collins,25:37,4,11,.364,3,6,.500,4,4,1.000,0,9,9,1,0,1,1,5,15,+14
Solomon Hill,22:50,3,7,.429,2,5,.400,0,0,,0,0,0,0,1,0,1,2,8,-11
Bogdan Bogdanović,20:18,3,8,.375,1,5,.200,2,2,1.000,0,2,2,1,0,1,1,2,9,-4
Onyeka Okongwu,13:01,0,2,.000,0,0,,0,0,,2,2,4,0,0,0,2,3,0,-4
Rajon Rondo,12:55,1,2,.500,0,1,.000,0,0,,0,1,1,4,0,0,1,0,2,-5
Bruno Fernando,4:31,1,2,.500,0,0,,0,0,,1,3,4,0,0,0,2,1,2,-2
