Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kelly Oubre,37:11,.625,.625,.375,.000,8.1,22.5,15.1,8.2,2.5,7.9,5.9,18.7,123,106,6.1
Stephen Curry,36:44,.654,.587,.522,.522,2.7,11.4,7.0,9.6,2.5,2.7,22.1,40.4,101,113,4.2
Draymond Green,36:01,.751,.750,.333,.500,5.6,14.5,9.9,38.9,5.1,0.0,35.3,12.9,124,107,8.6
Andrew Wiggins,35:54,.581,.625,.583,.333,0.0,14.5,7.1,7.6,2.5,0.0,0.0,15.7,117,113,1.4
James Wiseman,17:39,.444,.444,.111,.000,5.7,23.6,14.5,0.0,0.0,0.0,0.0,20.9,94,116,-7.3
Damion Lee,23:09,.654,.583,.667,.333,0.0,13.5,6.6,5.6,0.0,0.0,12.7,13.9,116,119,-5.3
Kevon Looney,16:10,.333,.333,.000,.000,12.4,12.9,12.6,7.4,0.0,12.1,0.0,7.6,111,112,-2.4
Jordan Poole,15:50,.300,.300,.500,.000,0.0,6.6,3.2,35.8,0.0,0.0,0.0,25.9,82,121,-10.6
Kent Bazemore,15:49,.143,.143,.429,.000,0.0,19.8,9.7,7.6,5.8,0.0,22.2,23.3,30,104,-18.5
Juan Toscano-Anderson,5:33,,,,,0.0,18.8,9.2,20.1,0.0,0.0,,0.0,223,116,-9.6
