Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kelly Oubre,37:11,9,16,.563,2,6,.333,0,0,,3,8,11,2,2,3,1,5,20,-4
Stephen Curry,36:44,12,23,.522,3,12,.250,10,12,.833,1,4,5,2,2,1,8,0,37,+8
Draymond Green,36:01,4,6,.667,1,2,.500,2,3,.667,2,5,7,11,4,0,4,1,11,+9
Andrew Wiggins,35:54,6,12,.500,3,7,.429,1,4,.250,0,5,5,2,2,0,0,3,16,+3
James Wiseman,17:39,4,9,.444,0,1,.000,0,0,,1,4,5,0,0,0,0,1,8,+3
Damion Lee,23:09,3,6,.500,1,4,.250,2,2,1.000,0,3,3,1,0,0,1,4,9,-13
Kevon Looney,16:10,1,3,.333,0,0,,0,0,,2,2,4,1,0,2,0,2,2,-8
Jordan Poole,15:50,3,10,.300,0,5,.000,0,0,,0,1,1,4,0,0,0,3,6,-7
Kent Bazemore,15:49,1,7,.143,0,3,.000,0,0,,0,3,3,1,2,0,2,4,2,-10
Juan Toscano-Anderson,5:33,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,3,0,-11
