Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,240,.563,.540,.420,.227,26.5,78.0,50.0,61.0,7.8,5.4,15.7,100.0,106.8,122.4
GSW,240,.637,.615,.385,.176,22.0,73.5,50.0,63.3,12.7,9.8,14.0,100.0,122.4,106.8
