Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
John Wall,36:54,11,19,.579,5,7,.714,3,6,.500,1,1,2,7,1,1,6,0,30,-9
Christian Wood,35:06,8,14,.571,0,4,.000,2,2,1.000,1,6,7,3,0,0,5,2,18,-8
Kevin Porter,33:16,4,13,.308,1,6,.167,0,0,,1,4,5,4,1,0,4,2,9,-12
Kelly Olynyk,32:20,7,13,.538,2,5,.400,2,4,.500,5,6,11,3,0,0,1,4,18,-17
Jae'Sean Tate,32:12,3,10,.300,0,3,.000,1,2,.500,4,7,11,1,4,1,1,6,7,-11
D.J. Augustin,22:24,5,9,.556,3,7,.429,6,6,1.000,0,3,3,6,0,0,0,1,19,-12
Avery Bradley,18:07,1,3,.333,1,3,.333,0,0,,0,2,2,1,2,0,1,1,3,-6
Kenyon Martin,16:02,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,1,0,0,2,-8
D.J. Wilson,9:19,1,5,.200,1,1,1.000,0,0,,1,1,2,0,0,0,0,1,3,+8
Sterling Brown,4:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
