Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,240,.616,.566,.465,.354,35.4,80.4,57.4,57.4,4.7,3.4,9.5,100.0,132.5,136.2
BRK,240,.658,.635,.410,.230,19.6,64.6,42.6,55.6,5.6,5.7,6.8,100.0,136.2,132.5
