Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dorian Finney-Smith,37:16,3,6,.500,2,4,.500,0,0,,2,5,7,3,1,1,1,2,8,+8
Luka Dončić,36:35,9,18,.500,2,7,.286,8,10,.800,0,10,10,10,1,2,5,4,28,+9
Josh Richardson,29:18,3,8,.375,2,5,.400,2,2,1.000,2,0,2,5,0,0,1,2,10,-14
Maxi Kleber,25:29,2,3,.667,2,3,.667,0,0,,0,2,2,1,0,0,1,2,6,-24
Kristaps Porziņģis,19:28,6,14,.429,1,5,.200,2,2,1.000,0,4,4,0,1,0,0,5,15,-10
Jalen Brunson,30:07,9,18,.500,2,6,.333,1,1,1.000,0,4,4,5,0,0,1,2,21,+7
Tim Hardaway,28:55,6,10,.600,3,5,.600,1,1,1.000,0,1,1,0,0,0,0,3,16,+10
Willie Cauley-Stein,23:26,5,6,.833,0,0,,4,4,1.000,0,6,6,0,0,0,0,2,14,+19
Dwight Powell,4:52,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0,+4
Trey Burke,4:34,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-4
