Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,1,240,39,84,.464,8,26,.308,17,21,.810,9,37,46,24,10,6,20,17,103
GSW,0,240,44,91,.484,15,41,.366,13,18,.722,8,35,43,31,13,6,13,16,116
