Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Bazley,32:28,8,16,.500,3,8,.375,3,4,.750,0,4,4,0,0,1,0,0,22,-33
Théo Maledon,32:20,0,6,.000,0,5,.000,1,2,.500,0,3,3,6,1,0,1,2,1,-28
Shai Gilgeous-Alexander,26:07,5,11,.455,1,6,.167,2,2,1.000,0,5,5,6,1,2,4,0,13,-33
Al Horford,24:54,3,11,.273,0,5,.000,0,0,,2,3,5,2,1,2,1,2,6,-33
Luguentz Dort,20:36,1,6,.167,0,3,.000,0,0,,0,1,1,0,0,1,0,1,2,-29
Ty Jerome,29:47,6,12,.500,3,8,.375,0,0,,1,0,1,2,0,0,0,4,15,-1
Isaiah Roby,27:42,5,10,.500,1,3,.333,4,5,.800,0,9,9,7,2,0,6,2,15,+2
Kenrich Williams,17:43,5,6,.833,1,1,1.000,1,2,.500,2,3,5,1,0,0,2,4,12,-4
Mike Muscala,14:38,3,5,.600,2,4,.500,0,0,,0,1,1,0,1,0,0,1,8,+6
Justin Jackson,13:45,1,5,.200,0,4,.000,0,0,,2,1,3,0,1,0,0,0,2,+3
