Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,1,240,37,88,.420,11,47,.234,11,15,.733,7,30,37,24,7,6,14,16,96
DEN,0,240,49,89,.551,15,31,.484,13,16,.813,6,43,49,30,6,3,12,16,126
