Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaylen Brown,37:33,.680,.650,.400,.150,6.1,15.2,10.7,24.9,2.7,0.0,12.3,29.1,132,117,8.5
Jayson Tatum,35:36,.546,.500,.435,.261,0.0,19.3,9.6,19.6,1.4,4.8,13.5,37.4,106,115,3.3
Kemba Walker,33:22,.540,.526,.579,.053,0.0,13.7,6.9,14.6,0.0,0.0,0.0,26.2,124,123,0.3
Daniel Theis,25:55,.205,.250,.500,.500,4.4,8.8,6.6,0.0,2.0,6.6,17.0,10.2,48,114,-9.4
Tristan Thompson,21:40,.581,.500,.167,.333,21.1,31.6,26.4,12.9,2.4,0.0,22.5,18.4,118,114,-0.2
Semi Ojeleye,23:51,1.000,1.000,.750,.000,4.8,28.8,16.8,5.8,2.2,0.0,0.0,7.5,204,115,8.3
Aaron Nesmith,22:12,,,,,5.1,10.3,7.7,0.0,0.0,3.9,100.0,2.0,52,121,-7.5
Payton Pritchard,19:08,.444,.357,.571,.286,6.0,0.0,3.0,20.9,0.0,0.0,11.3,20.8,108,126,-6.0
Robert Williams,14:05,.515,.667,.000,.667,8.1,16.2,12.2,0.0,0.0,6.1,0.0,12.4,112,117,-4.1
Grant Williams,6:38,,,,,17.2,17.2,17.2,17.6,0.0,0.0,100.0,6.8,81,122,-6.8
Tacko Fall,0:00,,,,,,,,,,,,,,,
