Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,0,240,40,87,.460,10,33,.303,20,28,.714,10,32,42,21,5,4,20,24,110
MIN,1,240,39,91,.429,12,34,.353,30,37,.811,14,36,50,23,14,4,11,22,120
