Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jae'Sean Tate,32:51,.500,.500,.000,.000,11.0,21.4,16.2,10.3,1.5,9.7,9.1,14.6,120,107,-0.8
Kevin Porter,30:40,.766,.767,.333,.200,0.0,15.3,7.7,9.1,0.0,0.0,15.5,27.6,125,118,-0.9
John Wall,25:42,.450,.429,.429,.071,0.0,13.7,6.9,55.1,1.9,4.2,6.5,26.3,126,111,5.0
Kelly Olynyk,25:09,.901,.875,.750,.250,0.0,18.6,9.4,18.9,6.0,0.0,10.1,17.2,167,102,11.8
Sterling Brown,23:08,1.000,1.000,.750,.000,15.6,20.2,17.9,0.0,0.0,0.0,20.0,18.9,149,116,6.7
Ben McLemore,26:13,.487,.455,.545,.273,0.0,4.5,2.3,0.0,1.9,0.0,0.0,20.6,104,116,-10.4
D.J. Augustin,24:17,.672,.643,.357,.143,4.9,9.6,7.3,23.1,0.0,0.0,6.3,28.6,139,119,1.3
Kenyon Martin,23:10,1.163,1.167,.333,.333,5.2,25.3,15.3,4.7,0.0,4.6,22.5,8.4,174,112,1.4
D.J. Wilson,16:40,.727,.667,.000,.333,14.4,7.0,10.7,19.5,3.0,12.8,22.5,11.7,149,106,9.2
Anthony Lamb,7:05,.333,.333,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.7,50,122,-23.3
Justin Patton,5:05,.333,.333,.667,.000,0.0,23.0,11.7,0.0,0.0,0.0,0.0,25.8,72,115,-18.7
