Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,265,.564,.539,.333,.235,22.6,78.4,45.6,57.1,9.3,5.4,8.2,100.0,118.7,128.0
NYK,265,.672,.643,.385,.275,21.6,77.4,54.4,59.2,7.5,4.4,12.1,100.0,128.0,118.7
