Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
RJ Barrett,41:18,6,18,.333,2,8,.250,2,2,1.000,1,5,6,5,0,0,3,2,16,0
Julius Randle,40:49,11,21,.524,6,8,.750,12,13,.923,1,10,11,6,1,0,4,4,40,0
Reggie Bullock,40:14,6,11,.545,6,11,.545,0,0,,0,3,3,4,1,0,1,2,18,+3
Nerlens Noel,34:30,4,5,.800,0,0,,1,2,.500,3,9,12,3,0,3,0,4,9,+11
Elfrid Payton,17:16,3,9,.333,0,1,.000,0,1,.000,1,2,3,3,3,0,3,1,6,-13
Derrick Rose,30:17,8,12,.667,1,1,1.000,3,4,.750,0,4,4,3,1,0,2,6,20,+14
Immanuel Quickley,29:53,7,11,.636,4,6,.667,2,3,.667,0,0,0,4,1,0,1,0,20,+29
Obi Toppin,12:11,1,1,1.000,0,0,,0,0,,1,5,6,1,0,0,0,0,2,+10
Norvel Pelle,9:11,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,+1
Taj Gibson,8:45,2,2,1.000,0,0,,0,0,,1,2,3,0,1,0,0,0,4,-2
Kevin Knox,0:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Frank Ntilikina,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
