Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MEM,240,.604,.577,.306,.224,18.2,68.9,43.8,63.5,6.8,8.2,6.9,100.0,125.6,123.7
POR,240,.593,.552,.365,.281,31.1,81.8,56.2,60.9,5.8,4.4,9.3,100.0,123.7,125.6
