Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,36:16,11,17,.647,1,3,.333,10,12,.833,1,4,5,13,1,0,0,0,33,+4
Dillon Brooks,34:54,11,19,.579,3,6,.500,0,0,,0,2,2,3,1,0,2,0,25,+4
Kyle Anderson,25:25,5,12,.417,2,5,.400,2,3,.667,2,6,8,1,1,1,2,6,14,-7
Grayson Allen,22:47,1,6,.167,0,5,.000,0,0,,0,6,6,3,0,0,1,2,2,-15
Xavier Tillman,22:42,6,8,.750,0,1,.000,0,1,.000,3,3,6,1,1,1,1,2,12,-5
Jaren Jackson,24:46,10,14,.714,0,2,.000,3,4,.750,0,3,3,2,1,1,1,4,23,+8
De'Anthony Melton,23:50,3,7,.429,2,6,.333,2,2,1.000,0,0,0,1,1,2,0,0,10,+10
Brandon Clarke,22:06,3,5,.600,0,0,,0,0,,1,3,4,3,0,0,0,2,6,+7
Justise Winslow,13:40,2,8,.250,1,1,1.000,0,0,,1,3,4,2,1,0,0,3,5,-3
Desmond Bane,13:34,0,2,.000,0,1,.000,0,0,,0,1,1,4,0,0,1,2,0,+7
