Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,240,.578,.567,.476,.195,18.6,76.1,48.3,70.3,6.2,7.7,17.6,100.0,106.6,109.8
PHI,240,.551,.506,.530,.361,23.9,81.4,51.7,60.0,13.5,16.3,11.1,100.0,109.8,106.6
