Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paul George,39:03,.577,.552,.414,.241,5.7,18.7,12.4,37.3,1.3,6.3,17.9,44.5,101,107,7.0
Reggie Jackson,37:20,.468,.462,.538,.154,0.0,11.2,5.8,16.1,0.0,0.0,12.6,18.9,93,116,-3.7
Marcus Morris,35:03,.615,.600,.500,.500,3.2,6.0,4.6,9.1,1.4,0.0,14.1,18.0,110,114,-0.9
Luke Kennard,18:25,.500,.500,.667,.000,0.0,0.0,0.0,15.2,0.0,0.0,0.0,7.2,127,119,-1.4
Ivica Zubac,15:57,.667,.667,.000,.000,14.0,32.7,23.7,0.0,0.0,0.0,40.0,13.9,87,108,-8.3
Nicolas Batum,30:22,.250,.250,.500,.000,3.7,24.1,14.2,13.4,1.6,0.0,0.0,8.8,90,107,-2.3
Rajon Rondo,26:14,.714,.714,.429,.000,0.0,15.9,8.2,49.3,0.0,0.0,30.0,16.9,123,114,2.0
Terance Mann,18:01,.000,.000,.000,.000,6.2,29.0,18.0,0.0,2.8,0.0,50.0,4.9,34,103,-7.0
Patrick Patterson,14:00,1.014,1.063,.875,.250,0.0,0.0,0.0,0.0,3.6,8.8,18.4,34.5,125,106,26.8
DeMarcus Cousins,5:35,.000,.000,.000,.000,20.0,18.7,19.3,23.2,8.9,0.0,0.0,15.9,65,92,-1.6
