Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,0,240,49,96,.510,7,22,.318,13,16,.813,12,34,46,26,12,2,11,23,118
OKC,1,240,43,87,.494,11,34,.324,10,19,.526,10,37,47,20,3,7,20,18,107
