Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Vučević,34:25,.759,.750,.222,.056,8.5,22.2,15.0,21.6,1.4,0.0,5.1,23.8,152,106,13.7
Evan Fournier,31:44,.589,.545,.545,.182,0.0,3.4,1.6,7.3,3.0,0.0,25.2,21.1,90,106,-7.7
Markelle Fultz,31:40,.326,.281,.125,.125,9.3,3.4,6.5,35.3,1.5,0.0,0.0,22.4,106,109,-3.6
Dwayne Bacon,23:06,.900,.900,.000,.000,4.2,33.1,17.9,0.0,0.0,0.0,0.0,18.2,179,106,6.9
Aaron Gordon,22:10,.551,.500,.300,.200,0.0,24.6,11.6,11.3,2.1,4.1,21.6,26.4,91,100,-4.4
Terrence Ross,24:54,.521,.538,.308,.077,0.0,4.4,2.1,5.4,1.9,0.0,0.0,22.7,108,108,-4.6
Michael Carter-Williams,24:27,.333,.333,.000,.000,8.0,26.8,16.9,8.7,1.9,0.0,14.3,12.1,88,102,-8.4
Chuma Okeke,17:39,.387,.333,.333,.667,5.6,12.4,8.8,5.9,5.3,5.1,0.0,9.3,106,96,2.4
Cole Anthony,16:20,.518,.300,.400,.800,6.0,20.0,12.6,19.1,2.9,0.0,0.0,17.4,135,102,2.8
Khem Birch,13:35,.717,.750,.000,.500,7.2,8.0,7.6,0.0,6.9,0.0,29.1,21.3,99,95,-5.4
