Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ORL,240,.573,.547,.229,.167,24.5,77.3,49.5,53.1,11.7,3.8,9.6,100.0,115.1,104.4
OKC,240,.561,.557,.391,.218,22.7,75.5,50.5,46.5,2.9,9.5,17.3,100.0,104.4,115.1
