Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MEM,240,.606,.580,.223,.202,24.3,87.2,56.6,62.0,9.9,4.1,8.9,100.0,122.2,108.4
SAC,240,.589,.549,.402,.317,12.8,75.7,43.4,53.7,7.9,6.8,14.6,100.0,108.4,122.2
