Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,31:57,7,18,.389,0,3,.000,2,3,.667,0,1,1,10,0,0,4,2,16,+18
Grayson Allen,31:27,4,7,.571,2,3,.667,0,0,,0,4,4,3,1,0,0,1,10,+5
Dillon Brooks,28:52,10,20,.500,1,4,.250,1,1,1.000,0,2,2,2,2,0,1,5,22,+6
Kyle Anderson,28:33,6,9,.667,3,3,1.000,2,2,1.000,0,6,6,4,4,1,1,3,17,+8
Jonas Valančiūnas,26:24,11,14,.786,1,1,1.000,2,4,.500,3,10,13,2,0,0,1,2,25,+9
Xavier Tillman,21:36,5,8,.625,1,2,.500,1,2,.500,4,1,5,2,1,0,1,4,12,+5
Brandon Clarke,21:30,4,5,.800,0,0,,5,5,1.000,0,4,4,4,0,0,0,1,13,+10
John Konchar,18:32,2,4,.500,1,2,.500,2,2,1.000,0,1,1,0,0,0,0,1,7,+15
Tyus Jones,16:03,0,7,.000,0,2,.000,0,0,,1,2,3,4,2,0,2,0,0,-4
Sean McDermott,15:06,1,2,.500,0,1,.000,0,0,,1,3,4,0,0,1,0,1,2,-2
