Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Aaron Gordon,35:14,.685,.679,.286,.214,5.8,10.2,7.8,38.8,1.4,4.9,20.7,22.9,123,121,10.3
Nikola Vučević,31:52,.563,.542,.375,.083,16.0,30.1,22.5,33.6,0.0,0.0,13.9,37.9,112,123,7.7
Dwayne Bacon,28:28,.463,.455,.091,.182,0.0,12.6,5.8,0.0,0.0,3.0,7.8,18.9,90,125,-7.3
Cole Anthony,23:11,.419,.346,.308,.231,0.0,15.5,7.1,6.7,2.1,0.0,12.3,29.5,85,121,-9.8
James Ennis,15:21,.500,.500,.667,.000,0.0,15.6,7.2,8.7,3.2,0.0,25.0,10.9,86,119,-3.2
Jordan Bone,28:41,.667,.667,.667,.000,3.6,12.6,7.7,9.8,0.0,0.0,14.3,10.2,126,127,-2.6
Terrence Ross,25:21,.333,.333,.333,.000,0.0,14.2,6.5,16.1,3.9,0.0,33.3,14.9,62,118,-9.4
Gary Clark,18:57,.250,.250,.750,.000,10.8,6.3,8.7,13.9,0.0,0.0,20.0,11.0,80,128,-8.5
Khem Birch,18:33,.333,.333,.000,.000,11.0,6.5,8.9,7.1,0.0,0.0,0.0,6.8,113,129,-6.9
Mohamed Bamba,11:20,.481,.429,.286,.429,27.0,10.6,19.5,16.1,0.0,7.6,10.7,34.4,107,122,-5.8
Karim Mané,3:02,,,,,0.0,39.6,18.2,0.0,0.0,0.0,,0.0,0,120,-5.7
